file,repetitiveCodeLines,DeadCodesAfterReturn,MultipleReturnStatementsInFunction,LongStatements,MultipleSameFunctionNames,LongClassOrMethod,LongLoopBlocks,LongConditionalBlocks,LongParameterList,numberOfLines 
./OpenStack/neutron/neutron/conf/plugins/ml2/drivers/mech_sriov/agent_common.py,0,0,0,0,0,0,0,0,0,93
./OpenStack/neutron/neutron/conf/plugins/ml2/drivers/mech_sriov/mech_sriov_conf.py,0,0,0,0,0,0,0,0,0,36
./OpenStack/neutron/neutron/conf/plugins/ml2/drivers/mech_sriov/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/conf/plugins/ml2/drivers/openvswitch/mech_ovs_conf.py,0,0,0,0,0,0,0,0,0,41
./OpenStack/neutron/neutron/conf/plugins/ml2/drivers/openvswitch/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/conf/plugins/ml2/drivers/ovn/ovn_conf.py,13,0,0,0,0,0,0,0,0,335
./OpenStack/neutron/neutron/conf/plugins/ml2/drivers/ovn/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/plugins/ml2/drivers/l2pop/rpc_manager/l2population_rpc.py,2,0,0,0,1,2,0,0,5,330
./OpenStack/neutron/neutron/plugins/ml2/drivers/l2pop/rpc_manager/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/plugins/ml2/drivers/linuxbridge/agent/arp_protect.py,5,0,4,0,0,0,0,0,0,230
./OpenStack/neutron/neutron/plugins/ml2/drivers/linuxbridge/agent/linuxbridge_agent_extension_api.py,0,0,0,0,0,0,0,0,0,32
./OpenStack/neutron/neutron/plugins/ml2/drivers/linuxbridge/agent/linuxbridge_capabilities.py,0,0,0,0,0,0,0,0,0,25
./OpenStack/neutron/neutron/plugins/ml2/drivers/linuxbridge/agent/linuxbridge_neutron_agent.py,9,2,14,0,0,2,0,6,1,1050
./OpenStack/neutron/neutron/plugins/ml2/drivers/linuxbridge/agent/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/plugins/ml2/drivers/linuxbridge/mech_driver/mech_linuxbridge.py,0,0,0,0,0,0,0,0,0,65
./OpenStack/neutron/neutron/plugins/ml2/drivers/linuxbridge/mech_driver/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/plugins/ml2/drivers/macvtap/agent/macvtap_neutron_agent.py,0,0,0,0,0,1,0,1,0,228
./OpenStack/neutron/neutron/plugins/ml2/drivers/macvtap/agent/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/plugins/ml2/drivers/macvtap/mech_driver/mech_macvtap.py,0,0,2,0,0,2,0,3,0,134
./OpenStack/neutron/neutron/plugins/ml2/drivers/macvtap/mech_driver/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/plugins/ml2/drivers/mech_sriov/agent/eswitch_manager.py,4,1,6,0,3,3,0,1,0,551
./OpenStack/neutron/neutron/plugins/ml2/drivers/mech_sriov/agent/pci_lib.py,1,0,1,0,0,1,0,0,0,112
./OpenStack/neutron/neutron/plugins/ml2/drivers/mech_sriov/agent/sriov_nic_agent.py,0,1,2,0,1,5,0,1,0,580
./OpenStack/neutron/neutron/plugins/ml2/drivers/mech_sriov/agent/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/plugins/ml2/drivers/mech_sriov/mech_driver/exceptions.py,0,0,0,0,0,0,0,0,0,25
./OpenStack/neutron/neutron/plugins/ml2/drivers/mech_sriov/mech_driver/mech_driver.py,0,0,3,0,0,2,0,1,0,214
./OpenStack/neutron/neutron/plugins/ml2/drivers/mech_sriov/mech_driver/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/plugins/ml2/drivers/openvswitch/agent/main.py,0,0,0,0,0,0,0,0,0,38
./OpenStack/neutron/neutron/plugins/ml2/drivers/openvswitch/agent/ovs_agent_extension_api.py,0,1,1,0,0,0,0,0,0,76
./OpenStack/neutron/neutron/plugins/ml2/drivers/openvswitch/agent/ovs_capabilities.py,0,0,0,0,0,0,0,0,0,29
./OpenStack/neutron/neutron/plugins/ml2/drivers/openvswitch/agent/ovs_dvr_neutron_agent.py,20,0,2,0,2,2,0,3,1,831
./OpenStack/neutron/neutron/plugins/ml2/drivers/openvswitch/agent/ovs_neutron_agent.py,40,2,13,0,0,10,0,17,5,2964
./OpenStack/neutron/neutron/plugins/ml2/drivers/openvswitch/agent/vlanmanager.py,0,0,1,0,0,1,0,0,0,148
./OpenStack/neutron/neutron/plugins/ml2/drivers/openvswitch/agent/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/plugins/ml2/drivers/openvswitch/mech_driver/mech_openvswitch.py,0,0,3,0,0,1,0,0,0,213
./OpenStack/neutron/neutron/plugins/ml2/drivers/openvswitch/mech_driver/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/plugins/ml2/drivers/ovn/agent/neutron_agent.py,10,0,4,0,6,1,0,0,0,305
./OpenStack/neutron/neutron/plugins/ml2/drivers/ovn/agent/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/plugins/ml2/drivers/ovn/mech_driver/mech_driver.py,13,2,12,0,3,6,0,3,8,1425
./OpenStack/neutron/neutron/plugins/ml2/drivers/ovn/mech_driver/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/services/trunk/drivers/linuxbridge/agent/driver.py,4,0,3,0,1,2,0,0,4,202
./OpenStack/neutron/neutron/services/trunk/drivers/linuxbridge/agent/trunk_plumber.py,0,0,0,0,0,1,0,0,0,116
./OpenStack/neutron/neutron/services/trunk/drivers/linuxbridge/agent/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/services/trunk/drivers/openvswitch/agent/driver.py,0,0,0,0,0,1,0,1,2,111
./OpenStack/neutron/neutron/services/trunk/drivers/openvswitch/agent/exceptions.py,0,0,0,0,0,0,0,0,0,23
./OpenStack/neutron/neutron/services/trunk/drivers/openvswitch/agent/ovsdb_handler.py,4,0,9,0,0,3,0,0,1,490
./OpenStack/neutron/neutron/services/trunk/drivers/openvswitch/agent/trunk_manager.py,4,0,0,0,2,2,0,0,2,293
./OpenStack/neutron/neutron/services/trunk/drivers/openvswitch/agent/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/agent/l2/extensions/test_ovs_agent_qos_extension.py,11,0,2,0,1,3,0,0,0,362
./OpenStack/neutron/neutron/tests/functional/agent/l2/extensions/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/agent/l3/bin/cmd_keepalived_state_change.py,0,0,0,0,0,0,0,0,0,22
./OpenStack/neutron/neutron/tests/functional/agent/l3/bin/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/agent/l3/extensions/test_conntrack_helper_extension.py,0,0,4,0,0,1,0,0,0,135
./OpenStack/neutron/neutron/tests/functional/agent/l3/extensions/test_gateway_ip_qos_extension.py,3,0,1,0,0,1,0,0,0,198
./OpenStack/neutron/neutron/tests/functional/agent/l3/extensions/test_ndp_proxy_extension.py,21,0,7,0,1,2,0,0,0,310
./OpenStack/neutron/neutron/tests/functional/agent/l3/extensions/test_port_forwarding_extension.py,1,0,6,0,0,2,0,0,0,195
./OpenStack/neutron/neutron/tests/functional/agent/l3/extensions/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/agent/linux/bin/ipt_binname.py,0,0,0,0,0,0,0,0,0,40
./OpenStack/neutron/neutron/tests/functional/agent/linux/bin/ip_monitor.py,0,0,0,0,0,0,0,0,0,78
./OpenStack/neutron/neutron/tests/functional/agent/linux/bin/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/agent/linux/openvswitch_firewall/test_firewall.py,0,0,0,0,0,0,0,0,0,53
./OpenStack/neutron/neutron/tests/functional/agent/linux/openvswitch_firewall/test_iptables.py,0,0,0,0,0,1,0,0,0,101
./OpenStack/neutron/neutron/tests/functional/agent/linux/openvswitch_firewall/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/agent/ovn/agent/fake_ovn_agent_extension.py,1,0,0,0,2,0,0,0,0,75
./OpenStack/neutron/neutron/tests/functional/agent/ovn/agent/test_ovn_neutron_agent.py,0,0,0,0,0,1,0,0,0,89
./OpenStack/neutron/neutron/tests/functional/agent/ovn/agent/test_ovsdb.py,0,0,0,0,0,1,0,0,0,77
./OpenStack/neutron/neutron/tests/functional/agent/ovn/agent/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/agent/ovn/extensions/test_qos_hwol.py,7,0,8,0,2,0,0,0,0,180
./OpenStack/neutron/neutron/tests/functional/agent/ovn/extensions/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/agent/ovn/metadata/test_metadata_agent.py,0,1,8,0,0,2,0,0,1,395
./OpenStack/neutron/neutron/tests/functional/agent/ovn/metadata/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/agent/ovsdb/native/test_connection.py,0,0,1,0,0,0,0,0,0,67
./OpenStack/neutron/neutron/tests/functional/agent/ovsdb/native/test_helpers.py,0,0,0,0,0,0,0,0,0,53
./OpenStack/neutron/neutron/tests/functional/agent/ovsdb/native/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/objects/plugins/ml2/test_base.py,0,0,0,0,0,0,0,0,0,90
./OpenStack/neutron/neutron/tests/functional/objects/plugins/ml2/test_geneveallocation.py,0,0,0,0,0,0,0,0,0,26
./OpenStack/neutron/neutron/tests/functional/objects/plugins/ml2/test_greallocation.py,0,0,0,0,0,0,0,0,0,26
./OpenStack/neutron/neutron/tests/functional/objects/plugins/ml2/test_vlanallocation.py,0,0,0,0,0,0,0,0,0,26
./OpenStack/neutron/neutron/tests/functional/objects/plugins/ml2/test_vxlanallocation.py,0,0,0,0,0,0,0,0,0,26
./OpenStack/neutron/neutron/tests/functional/objects/plugins/ml2/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/plugins/ml2/drivers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/privileged/agent/linux/test_ip_lib.py,27,0,0,0,2,5,0,2,0,778
./OpenStack/neutron/neutron/tests/functional/privileged/agent/linux/test_tc_lib.py,19,0,0,0,2,2,0,0,0,296
./OpenStack/neutron/neutron/tests/functional/privileged/agent/linux/test_utils.py,0,0,0,0,0,0,0,0,0,39
./OpenStack/neutron/neutron/tests/functional/privileged/agent/linux/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/services/logapi/drivers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/services/trunk/drivers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/services/trunk/rpc/test_server.py,0,0,0,0,0,0,0,0,0,39
./OpenStack/neutron/neutron/tests/functional/services/trunk/rpc/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/functional/tests/common/exclusive_resources/test_ip_address.py,0,0,0,0,0,0,0,0,0,29
./OpenStack/neutron/neutron/tests/functional/tests/common/exclusive_resources/test_ip_network.py,0,0,0,0,0,0,0,0,0,32
./OpenStack/neutron/neutron/tests/functional/tests/common/exclusive_resources/test_port.py,0,0,0,0,0,0,0,0,0,29
./OpenStack/neutron/neutron/tests/functional/tests/common/exclusive_resources/test_resource_allocator.py,0,0,0,0,0,0,0,0,0,61
./OpenStack/neutron/neutron/tests/functional/tests/common/exclusive_resources/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/agent/l2/extensions/test_fdb_population.py,5,0,0,0,0,1,0,0,0,176
./OpenStack/neutron/neutron/tests/unit/agent/l2/extensions/test_local_ip.py,21,0,0,0,0,2,0,0,0,343
./OpenStack/neutron/neutron/tests/unit/agent/l2/extensions/test_qos.py,10,2,1,0,1,2,0,0,0,574
./OpenStack/neutron/neutron/tests/unit/agent/l2/extensions/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/agent/l3/extensions/test_conntrack_helper.py,15,0,2,0,1,3,0,0,0,317
./OpenStack/neutron/neutron/tests/unit/agent/l3/extensions/test_ndp_proxy.py,59,0,2,0,8,1,0,0,0,740
./OpenStack/neutron/neutron/tests/unit/agent/l3/extensions/test_port_forwarding.py,25,0,2,0,1,6,0,0,0,543
./OpenStack/neutron/neutron/tests/unit/agent/l3/extensions/test_snat_log.py,0,0,0,0,0,0,0,0,0,51
./OpenStack/neutron/neutron/tests/unit/agent/l3/extensions/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/agent/linux/openvswitch_firewall/test_firewall.py,43,0,0,0,1,9,0,2,0,1263
./OpenStack/neutron/neutron/tests/unit/agent/linux/openvswitch_firewall/test_iptables.py,0,0,0,0,0,1,0,0,0,123
./OpenStack/neutron/neutron/tests/unit/agent/linux/openvswitch_firewall/test_rules.py,34,0,0,0,1,4,0,0,0,533
./OpenStack/neutron/neutron/tests/unit/agent/linux/openvswitch_firewall/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/agent/ovn/metadata/test_agent.py,17,3,1,0,1,3,0,0,0,466
./OpenStack/neutron/neutron/tests/unit/agent/ovn/metadata/test_driver.py,5,0,0,0,0,2,0,0,0,140
./OpenStack/neutron/neutron/tests/unit/agent/ovn/metadata/test_server.py,5,0,0,0,1,1,0,0,0,267
./OpenStack/neutron/neutron/tests/unit/agent/ovn/metadata/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/agent/ovsdb/native/test_connection.py,3,0,0,0,1,1,0,0,0,166
./OpenStack/neutron/neutron/tests/unit/agent/ovsdb/native/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/api/rpc/agentnotifiers/test_dhcp_rpc_agent_api.py,10,0,0,0,0,1,0,0,0,324
./OpenStack/neutron/neutron/tests/unit/api/rpc/agentnotifiers/test_l3_rpc_agent_api.py,0,0,0,0,0,0,0,0,0,49
./OpenStack/neutron/neutron/tests/unit/api/rpc/agentnotifiers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/api/rpc/callbacks/test_resources.py,1,0,0,0,1,0,0,0,0,76
./OpenStack/neutron/neutron/tests/unit/api/rpc/callbacks/test_resource_manager.py,4,0,0,0,2,0,0,0,0,140
./OpenStack/neutron/neutron/tests/unit/api/rpc/callbacks/test_version_manager.py,0,0,0,0,0,2,0,0,0,168
./OpenStack/neutron/neutron/tests/unit/api/rpc/callbacks/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/api/rpc/handlers/test_dhcp_rpc.py,13,0,0,0,1,1,0,0,0,415
./OpenStack/neutron/neutron/tests/unit/api/rpc/handlers/test_dvr_rpc.py,0,0,0,0,0,0,0,0,0,55
./OpenStack/neutron/neutron/tests/unit/api/rpc/handlers/test_l3_rpc.py,0,0,0,0,0,0,0,0,0,68
./OpenStack/neutron/neutron/tests/unit/api/rpc/handlers/test_resources_rpc.py,5,0,2,0,3,0,0,0,0,322
./OpenStack/neutron/neutron/tests/unit/api/rpc/handlers/test_securitygroups_rpc.py,1,0,0,0,1,1,0,0,0,217
./OpenStack/neutron/neutron/tests/unit/api/rpc/handlers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/ipam/drivers/neutrondb_ipam/test_db_api.py,0,0,0,0,0,1,0,0,0,114
./OpenStack/neutron/neutron/tests/unit/ipam/drivers/neutrondb_ipam/test_driver.py,17,0,0,0,1,0,0,0,0,480
./OpenStack/neutron/neutron/tests/unit/ipam/drivers/neutrondb_ipam/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/objects/plugins/ml2/test_base.py,0,0,0,0,0,0,0,0,0,34
./OpenStack/neutron/neutron/tests/unit/objects/plugins/ml2/test_flatallocation.py,0,0,0,0,0,0,0,0,0,29
./OpenStack/neutron/neutron/tests/unit/objects/plugins/ml2/test_geneveallocation.py,0,0,0,0,0,0,0,0,0,40
./OpenStack/neutron/neutron/tests/unit/objects/plugins/ml2/test_greallocation.py,0,0,0,0,0,0,0,0,0,41
./OpenStack/neutron/neutron/tests/unit/objects/plugins/ml2/test_vlanallocation.py,0,0,0,0,0,0,0,0,0,30
./OpenStack/neutron/neutron/tests/unit/objects/plugins/ml2/test_vxlanallocation.py,0,0,0,0,0,0,0,0,0,41
./OpenStack/neutron/neutron/tests/unit/objects/plugins/ml2/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/objects/port/extensions/test_allowedaddresspairs.py,0,0,0,0,0,0,0,0,0,32
./OpenStack/neutron/neutron/tests/unit/objects/port/extensions/test_data_plane_status.py,0,0,0,0,0,0,0,0,0,34
./OpenStack/neutron/neutron/tests/unit/objects/port/extensions/test_extra_dhcp_opt.py,0,0,0,0,0,0,0,0,0,31
./OpenStack/neutron/neutron/tests/unit/objects/port/extensions/test_port_numa_affinity_policy.py,0,0,0,0,0,0,0,0,0,38
./OpenStack/neutron/neutron/tests/unit/objects/port/extensions/test_port_security.py,0,0,0,0,0,0,0,0,0,35
./OpenStack/neutron/neutron/tests/unit/objects/port/extensions/test_uplink_status_propagation.py,0,0,0,0,0,0,0,0,0,32
./OpenStack/neutron/neutron/tests/unit/objects/port/extensions/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/base_type_tunnel.py,16,0,1,0,1,3,0,0,0,505
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/ext_test.py,0,0,0,0,9,2,0,0,0,233
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/mechanism_logger.py,1,0,1,0,0,1,0,0,0,196
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/mechanism_test.py,9,0,1,0,3,2,0,1,0,320
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/mech_fake_agent.py,0,0,0,0,2,0,0,0,0,86
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/mech_faulty_agent.py,0,0,0,0,0,0,0,0,0,38
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/test_helpers.py,5,0,0,0,1,1,0,0,0,156
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/test_type_flat.py,4,0,0,0,1,1,0,0,0,170
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/test_type_geneve.py,0,0,0,0,0,0,0,0,0,64
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/test_type_gre.py,1,0,0,0,0,0,0,0,0,66
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/test_type_local.py,1,0,0,0,0,0,0,0,0,66
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/test_type_vlan.py,15,0,0,0,1,2,0,0,0,403
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/test_type_vxlan.py,1,0,0,0,0,0,0,0,0,86
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/drivers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/extensions/fake_extension.py,3,0,1,0,0,0,0,0,0,66
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/extensions/test_data_plane_status.py,0,0,0,0,0,0,0,0,0,65
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/extensions/test_dns_domain_keywords.py,17,0,0,0,0,0,0,0,0,226
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/extensions/test_dns_integration.py,66,0,1,0,5,4,0,2,0,918
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/extensions/test_port_security.py,0,0,0,0,0,0,0,0,0,40
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/extensions/test_tag_ports_during_bulk_creation.py,8,0,0,0,0,1,0,0,0,129
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/extensions/test_uplink_status_propagation.py,0,0,0,0,0,0,0,0,0,70
./OpenStack/neutron/neutron/tests/unit/plugins/ml2/extensions/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/privileged/agent/linux/test_ip_lib.py,24,0,0,0,0,1,0,0,0,275
./OpenStack/neutron/neutron/tests/unit/privileged/agent/linux/test_netlink_lib.py,65,0,0,0,0,5,0,0,0,342
./OpenStack/neutron/neutron/tests/unit/privileged/agent/linux/test_utils.py,2,0,0,0,0,0,0,0,0,76
./OpenStack/neutron/neutron/tests/unit/privileged/agent/linux/test___init__.py,0,0,0,0,0,0,0,0,0,37
./OpenStack/neutron/neutron/tests/unit/privileged/agent/linux/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/services/externaldns/drivers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/services/l3_router/service_providers/test_driver_controller.py,18,0,0,0,1,2,0,0,0,270
./OpenStack/neutron/neutron/tests/unit/services/l3_router/service_providers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/services/logapi/agent/test_log_extension.py,0,0,0,0,1,0,0,0,0,135
./OpenStack/neutron/neutron/tests/unit/services/logapi/agent/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/services/logapi/common/test_db_api.py,35,0,0,0,1,4,0,0,0,338
./OpenStack/neutron/neutron/tests/unit/services/logapi/common/test_sg_callback.py,0,0,0,0,0,0,0,0,0,72
./OpenStack/neutron/neutron/tests/unit/services/logapi/common/test_sg_validate.py,2,0,0,0,0,1,0,0,0,116
./OpenStack/neutron/neutron/tests/unit/services/logapi/common/test_snat_validate.py,8,0,0,0,0,1,0,0,0,121
./OpenStack/neutron/neutron/tests/unit/services/logapi/common/test_validators.py,0,0,0,0,2,1,0,0,0,127
./OpenStack/neutron/neutron/tests/unit/services/logapi/common/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/services/logapi/drivers/test_base.py,0,0,0,0,0,0,0,0,0,58
./OpenStack/neutron/neutron/tests/unit/services/logapi/drivers/test_manager.py,3,0,1,0,2,1,0,0,2,189
./OpenStack/neutron/neutron/tests/unit/services/logapi/drivers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/services/logapi/rpc/test_server.py,3,0,0,0,1,0,0,0,0,130
./OpenStack/neutron/neutron/tests/unit/services/logapi/rpc/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/services/metering/agents/test_metering_agent.py,5,0,0,0,1,2,0,0,0,278
./OpenStack/neutron/neutron/tests/unit/services/metering/agents/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/services/metering/drivers/test_iptables.py,74,0,0,0,0,5,0,0,0,826
./OpenStack/neutron/neutron/tests/unit/services/metering/drivers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/services/portforwarding/drivers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/services/qos/drivers/test_manager.py,11,0,1,0,1,3,0,0,0,313
./OpenStack/neutron/neutron/tests/unit/services/qos/drivers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/services/trunk/drivers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/services/trunk/rpc/test_agent.py,0,0,0,0,0,0,0,0,0,55
./OpenStack/neutron/neutron/tests/unit/services/trunk/rpc/test_backend.py,4,0,0,0,0,0,0,0,0,83
./OpenStack/neutron/neutron/tests/unit/services/trunk/rpc/test_server.py,32,0,0,0,2,1,0,0,0,339
./OpenStack/neutron/neutron/tests/unit/services/trunk/rpc/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/services/trunk/seg_types/test_validators.py,0,0,0,0,0,0,0,0,0,39
./OpenStack/neutron/neutron/tests/unit/services/trunk/seg_types/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/tests/example/dir/example_module.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/tests/unit/tests/example/dir/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/api/openstack/compute/admin_only_action_common.py,16,0,0,0,0,1,0,0,0,297
./OpenStack/nova/nova/tests/unit/api/openstack/compute/dummy_schema.py,7,0,0,0,0,0,0,0,0,45
./OpenStack/nova/nova/tests/unit/api/openstack/compute/microversions.py,0,0,0,0,2,0,0,0,0,147
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_access_ips.py,1,0,0,0,0,1,0,0,0,151
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_admin_actions.py,0,0,0,0,0,0,0,0,0,46
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_admin_password.py,3,0,0,0,0,1,0,0,0,160
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_aggregates.py,15,0,1,0,1,2,0,0,0,740
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_api.py,1,0,0,0,1,1,0,0,0,172
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_attach_interfaces.py,24,0,0,0,1,1,0,0,1,602
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_auth.py,6,0,0,0,0,0,0,0,0,80
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_availability_zone.py,20,0,2,0,1,4,0,0,0,305
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_baremetal_nodes.py,9,0,0,0,1,1,0,0,0,231
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_certificates.py,0,0,0,0,0,0,0,0,0,44
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_cloudpipe.py,0,0,0,0,0,0,0,0,0,46
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_cloudpipe_update.py,0,0,0,0,0,0,0,0,0,35
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_console_auth_tokens.py,3,0,0,0,2,0,0,0,0,97
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_console_output.py,0,0,0,0,0,1,0,0,0,151
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_create_backup.py,28,0,0,0,1,0,0,0,0,423
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_deferred_delete.py,6,0,0,0,0,1,0,0,0,169
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_disk_config.py,24,0,1,0,0,2,0,0,1,423
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_evacuate.py,16,0,0,0,15,2,0,0,0,447
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_extended_ips.py,2,0,0,0,0,0,0,0,0,147
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_extended_ips_mac.py,2,0,0,0,0,0,0,0,0,152
./OpenStack/nova/nova/tests/unit/api/openstack/compute/test_extension_info.py,0,0,0,0,0,0,0,0,0,31
